Coder Name,Year,Category,Catalogue Number,Title,Advertiser,Product,Company,Country,Prize Description,Prize code,Video Name,Link to Asset,ID,Character ID,Asset Name,Character Name,Character Description,Character Prominence,Age,Age Specify,Character Sex,Character Gender,LGBTQ+,Animated Character,Animated Character - Specify,Race,Race Specify,Physical Disability,Cognitive Disability,Communication Disability,Activity,Tech,Setting,Vehicle,Shopping,Driving,Cleaning,Cooking,Working,Socializing,Nothing,EatingDrinking,Exercising,Other Activity,Activity Other Specify,Location,Kitchen,Office,Car,Store,Outdoors,Living Room,Restaurant/Bar,Gym,Bedroom,Bathroom,Sporting Event,Classroom/School,Other Setting,Other Setting Specify,Sexually Revealing Clothing,State of Nudity,State of Nudity Specify,Shown as Body Part,Verbally Sexual Objectification,Intelligence,Funny,Occupation Shown,Occupation,Leader,Authority,Body Type,Entry Type,Body Type Other,Disordered/Restrictive Eating,Self Injury,Negative Talk,Body Modification,Visual Shame,Verbal Shame,Sizeist slurs,Punchline,Denied Personal Opportunities,Denied Professional Opportunities,Other Prejudice,Other Prejudice Specify,Lazy,Slow,Stupid,Loser,Inactive,Poorly dressed,Character Funny,Jolly,Clumsy,Alone,Comic Relief,Sidekick,Mamma Hen,Nympho,Fat to Fit Stereotype,Inspiration porn,view_video,vatic_link,file_name,char_montage
Hannah,2019.0,,,,,,,,,,,,,,TRAIN,Train bandit 5,Train bandit,1.0,4.0,,2.0,2.0,0.0,1.0,This character begins as a human and turns into an animated human,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Blowing up a train,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah,2019.0,,,,,,,,,,,,,,TRAIN,Train bandit 6,Train bandit,1.0,3.0,,2.0,2.0,0.0,1.0,This character begins as a human and turns into an animated human,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Blowing up a train,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah,2019.0,,,,,,,,,,,,,,SPORT THE UNEXPECTED,Woman 1,"""He alright""",1.0,4.0,,1.0,4.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,GEtting her hair done,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Salon,0.0,0.0,10,0.0,0.0,2.0,10.0,,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah,2019.0,,,,,,,,,,,,,,SPORT THE UNEXPECTED,Manicurist,Manicurist,2.0,5.0,,1.0,4.0,0.0,0.0,10,5.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Salon,0.0,0.0,10,0.0,0.0,0.0,10.0,,1.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah,2019.0,,,,,,,,,,,,,,SPORT THE UNEXPECTED,Man,Man reading book,2.0,6.0,,2.0,2.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Getting his hair done,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Salon,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah,2019.0,,,,,,,,,,,,,,SPORT THE UNEXPECTED,Woman 4,Woman getting hair curled,2.0,3.0,,1.0,4.0,0.0,0.0,10,5.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Getting her hair done,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Salon,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,RESOLVE,Man,,2.0,4.0,,2.0,2.0,0.0,0.0,10,5.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,walking,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,RESOLVE,Man,,2.0,6.0,,2.0,2.0,0.0,0.0,10,5.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,1.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,RESOLVE,Man,,2.0,6.0,,2.0,2.0,0.0,0.0,10,5.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Man,,2.0,4.0,,2.0,2.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,playing guitar,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Boy,,2.0,2.0,,2.0,2.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,running,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Woman,,2.0,3.0,,1.0,4.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Woman,,2.0,3.0,,1.0,4.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Man,,2.0,4.0,,2.0,2.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Man,,2.0,4.0,,2.0,2.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Woman,,2.0,4.0,,1.0,4.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Man,,2.0,4.0,,1.0,4.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,THIS IS AMERICA,Woman,,2.0,4.0,,1.0,4.0,0.0,0.0,10,3.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warehouse,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Tempt,,1.0,10.0,"2,3 and 6",2.0,2.0,0.0,0.0,10,5.0,10,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,graffiti,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hospital,0.0,0.0,10,0.0,0.0,2.0,10.0,,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,5.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,graffiti,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,5.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,graffiti,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,5.0,,2.0,2.0,0.0,0.0,10,5.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,graffiti,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,4.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,graffiti,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,1.0,3.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,graffiti,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,1.0,8.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,graffiti,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Chaz,,1.0,6.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Angst,,1.0,5.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hospital,0.0,0.0,10,0.0,0.0,0.0,10.0,,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,5.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,museum,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,3.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,museum,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,4.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,museum,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,5.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,museum,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,8.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,museum,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Boy,,2.0,1.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,jumping from tree,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,4.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hospital,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Woman,,2.0,4.0,,1.0,4.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,hospital,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Child,,2.0,1.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,3.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,2.0,10.0,,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Woman,,2.0,3.0,,1.0,4.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,2.0,10.0,,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Teen,,2.0,2.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,looking at art,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Teen,,2.0,2.0,,2.0,2.0,0.0,0.0,10,2.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,looking at art,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,3.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,2.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,7.0,,2.0,2.0,0.0,0.0,10,1.0,10,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,playing piano,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Woman,,2.0,4.0,,1.0,4.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,stage,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Man,,2.0,3.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,2.0,10.0,,1.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Boy,,2.0,1.0,,2.0,2.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,TOMORROW: NOT IMPOSSIBLE,Woman,,2.0,3.0,,1.0,4.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,singing,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,0.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,GENERATION VOICE,Girl,in living room,1.0,1.0,,1.0,4.0,0.0,0.0,10,1.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,using phone,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,3.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nosh,2019.0,,,,,,,,,,,,,,GENERATION VOICE,Girl,in car,1.0,1.0,,1.0,4.0,0.0,0.0,10,4.0,10,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,using phone,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10,0.0,0.0,3.0,10.0,,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
