Coder,Asset_Name,Brand,Lead_Country,Year_Produced,Year_Aired,Segment,Agency,Character_Name,Character_Description,Q1_Prominence,Q2_Age,Q2a_Age_SpecifyOther,Q3_Sex,Q4_Gender,Q5_LGBTQ,Q6_Animated,Q6a_Animated_OtherSpecify,Q7_Race_Ethnicity,Q7a_RE_OtherSpecify,Q8_Physical_Disability,Q9_Cognitive_Disability,Q10_Communication_Disability,Q11a_Shopping,Q11b_Driving,Q11c_Cleaning,Q11d_Cooking,Q11e_Working,Q11f_Socializing,Q11g_Nothing,Q11h_Eating/Drinking,Q11i_Exercising,Q11j_Activity Other,Q11j_Activity_Other_Specify,Q12a_Kitchen,Q12b_Office,Q12c_Car,Q12d_Store,Q12e_Outdoors,Q12f_Living Room,Q12g_Restaurant_Bar,Q12h_Gym,Q12i_Bedroom,Q12j_Bathroom,Q12k_Sporting_Event,Q12l_Classroom,Q12m_Location_Other,Q12m_Location_Other_Specify,Q13_Revealing_Clothing,Q14_Nudity,Q14a_Nudity_Other_Specify,Q15_Visually_Objectified,Q16_Verbally_Objectified,Q17_Intelligence,Q18_Humor,Q19_Occupation,Q20_Leader,Q21_Authority,Q22_Body Type,Q22a_Body_Type_Other_Specify,Q23a_Disordered_Eating,Q23b_Selfy_injury,Q23c_NegativeTalk,Q23d_Body_Modification,Q24a_Visual_Shame,Q24b_Verbal_shame,Q24c_Sizeist_Slurs,Q24d_Punchline,Q24e_Denied_Personal_Opportunity,Q24f_Denied_Professional_Opportunity,Q24g_Other_Prejudice,Q24g_Prejudice_Other_Specify,Q25a_Lazy,Q25b_Physically_Slow,Q25c_Stupid,Q25d_Loser,Q25e_Inactive,Q25f_Poorly_Dressed,Q25g_Funny,Q25h_Jolly,Q25i_Clumsy,Q25j_Alone,Q26a_Comic_Relief,Q26b_Sidekick,Q26c_Mamma_Hen,Q26d_Nympho,Q27_Fat_to_Fit,Q28_Inspo_Porn,,Q27. NOTES,,Notes on Dwelling,,,,,,,,,,,,,,,
Jeremy Yoder   ,Dove Celebrity - No Reactions 16x9 (:15)                          ,Dove / Galaxy,Mexico              ,2019,2019,Confectionary,BBDO,Woman                          ,                                     ,2,4,,1,Feminine,0,0,,2,                                                          ,0,0,0,0,0,0,0,0,0,0,1,0,1,licking fingers                                           ,0,0,0,0,0,1,0,0,0,0,0,0,0,                               ,1,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Jeremy Yoder   ,Dove Celebrity - Reactions 16x9 (:15)                             ,Dove / Galaxy,Mexico              ,2019,2019,Confectionary,BBDO,Woman                          ,                                     ,2,4,,1,Feminine,0,0,,2,                                                          ,0,0,0,0,0,0,0,0,0,1,1,0,1,licking fingers                                           ,0,0,0,0,0,1,0,0,0,0,0,0,0,                               ,1,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh           ,Late (:30)                                                        ,Eclipse        ,Hong Kong           ,2018,2018,Confectionary,BBDO,Woman                          ,                                     ,2,4,,1,Feminine,0,1,animated human,5,                                                          ,0,0,0,0,0,0,0,0,0,0,1,0,1,kissing                                                   ,0,0,0,0,1,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Nosh           ,Late (:30)                                                        ,Eclipse        ,Hong Kong           ,2018,2018,Confectionary,BBDO,Man                            ,                                     ,2,4,,2,Masculine,0,1, Animated humanoid (specify),5,                                                          ,0,0,0,0,0,0,0,0,0,0,1,0,1,kissing                                                   ,0,0,0,0,1,0,0,0,0,0,0,0,0,                               ,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Prom V1 (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,mr. clark,,2,7,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Linzi,Prom V2 (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,mr. clark,,2,7,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Linzi,Prom V1 (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,mrs. clark,,2,7,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Prom V2 (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,mrs. clark,,2,7,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,2,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Adrian 16x9 (:30),Excel,Canada,2019,2019,Confectionary,BBDO,Adrian,man,1,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Derek 16x9 (:30),Excel,Canada,2019,2019,Confectionary,BBDO,Derek,man,1,6,,2,Masculine,0,0,,4,First Nations,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Kelly 16x9 (:30),Excel,Canada,2019,2019,Confectionary,BBDO,Kelly,green,1,4,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,being interviewed,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Zandra 16x9 (:30),Excel,Canada,2019,2019,Confectionary,BBDO,Zander,Red,1,5,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,being interviewed,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Neighbour (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,new neighbor,,1,4,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,hallway,0,0,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Prom V1 (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,prom guy,,1,3,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Prom V2 (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,prom guy,,1,3,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Jessica 16x9 (:30),Excel,Canada,2019,2019,Confectionary,BBDO,Jessica,yellow,1,4,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Being interviewed,0,0,0,0,0,0,0,0,0,0,0,0,1,On set,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Leah 16x9 (:30),Excel,Canada,2019,2019,Confectionary,BBDO,Leah,Pink,1,4,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,being interviewed,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Yentl 16x9 (:30),Excel,Canada,2019,2019,Confectionary,BBDO,Yentl,Blue,1,4,,1,Feminine,0,0,,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,being interviewed,0,0,0,0,0,0,0,0,0,0,0,0,1,on set,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Neighbour (:15) - EN,Excel,Canada,2019,2019,Confectionary,BBDO,resident,,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,hallway,0,0,,0,0,0,3,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie        ,Zoe 16x9 (:30)                                                    ,Excel,Canada              ,2019,2019,Confectionary,BBDO,Zoi                            ,Brick                                ,1,5,,1,Feminine,0,0,,1,                                                          ,0,0,0,0,0,0,0,0,0,0,0,0,1,being interviewed                                         ,0,0,0,0,0,0,0,0,0,0,0,0,1,on set                         ,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Twinning (:20),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,Tom,short,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Melanie,Paulina,Extra,United States,2020,2020,Confectionary,BBDO,Abby,sis on right,1,3,,1,10,0,0,,9,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,Real Friend Request,Extra,United States,2020,2020,Confectionary,BBDO,girl dancing,girl dancing,2,2,,1,10,10,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,10,,0,0,0,0,10,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,CNY In-Car,Extra,China,2019,2020,Confectionary,BBDO,Man #1,in blue sweater driving,2,4,,2,10,0,0,,5,,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,CNY In-Car,Extra,China,2019,2020,Confectionary,BBDO,Woman #2,girl in back with jean jacket on ,2,4,,1,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,CNY In-Car,Extra,China,2019,2020,Confectionary,BBDO,Man #2,man in back with red jacket on,2,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra Music,Extra,China,2020,2020,Confectionary,BBDO,Man #1,man mixing music,2,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra P4 In-car OTV (:30),Extra,China,2019,2019,Confectionary,BBDO,Man #2,in bucket hat in front seat,1,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra P4 In-car OTV (:30),Extra,China,2019,2019,Confectionary,BBDO,Man #3,man in back with striped shirt in back,1,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra P4 In-car OTV (:30),Extra,China,2019,2019,Confectionary,BBDO,Coach,older man in back seat wth glasses,1,7,,2,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,1,1,3,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra - Instant Refresh,Extra,China,2020,2020,Confectionary,BBDO,Worker #1,man in blue,2,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra - Instant Refresh,Extra,China,2020,2020,Confectionary,BBDO,Worker #2,man in white,2,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,1,0,1,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Linzi,Max and Bill (2:05),Extra,United States,2017,2019,Confectionary,BBDO,man,,2,8,,2,Masculine,0,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,1,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Twinning Global TVC (:15),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,short man,,1,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,chewing gum,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Twinning Global TVC (:15),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,woman walking passed,,1,9,,1,Feminine,0,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Twinning (:20),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,woman in blue suit,unique,1,5,,1,Feminine,0,0,,2,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Wrigley's Next Breath - Episode 2 :60,Extra,Ireland,2019,2019,Confectionary,BBDO,lady w glasses,,1,5,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,2,0,1,1,3,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,Flo,Extra,United States,2020,2020,Confectionary,BBDO,Flo,smiling/mopping,2,7,,1,10,0,0,,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,1,hallway,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Extra 2019 P8 Music BPI OTV - Brand (:15),Extra,China,2019,2019,Confectionary,BBDO,Wang Yitai,man with white and blue hoodie on,2,4,,2,10,0,0,,5,,0,0,0,0,0,0,0,1,0,1,0,0,1,getting ready,0,0,0,0,0,0,0,0,0,0,0,0,1,"in dressing room, at concert venue",0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Jenna,Wrigley's Next Breath - Episode 3 :60,Extra,Ireland,2019,2019,Confectionary,BBDO,Roisin Whelan,Floral dress,1,3,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,Performing,0,0,0,0,1,0,0,0,0,0,0,0,1,On stage,0,0,,0,0,0,0,1,0,0,3,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
CAckel,Real Friend Request,Extra,United States,2020,2020,Confectionary,BBDO,girl on phone,girl on phone,2,2,,1,10,10,0,,3,,0,0,0,0,0,0,0,0,0,0,0,0,1,on phone,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,10,,0,0,0,0,10,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Paulina,Extra,United States,2020,2020,Confectionary,BBDO,Pauline,sis on left,1,3,,1,10,0,0,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Dave,Extra,United States,2020,2020,Confectionary,BBDO,Dave,masked,1,4,,2,10,0,0,,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,CNY In-Car,Extra,China,2019,2020,Confectionary,BBDO,Woman #1,in pink sweater with red shirt tied on shoulder,2,4,,1,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra Music,Extra,China,2020,2020,Confectionary,BBDO,Woman #1,woman playing guitar,2,4,,1,10,0,0,,5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra P4 In-car OTV (:30),Extra,China,2019,2019,Confectionary,BBDO,Man #1,in blue tee driving,1,4,,2,10,0,0,,5,,0,0,0,0,1,0,0,0,1,0,1,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Romeo,Extra P4 In-car OTV (:30),Extra,China,2019,2019,Confectionary,BBDO,Woman #1,girl in back with yellow shirt on ,1,4,,1,10,0,0,,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
Linzi,BBQ TVC (:20),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,peacock guy,,2,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,BBQ TVC (:20),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,girl,,2,4,,1,Feminine,0,0,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Max and Bill (2:05),Extra,United States,2017,2019,Confectionary,BBDO,boy,,2,3,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Twinning Global TVC (:15),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,janitor,,1,6,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Twinning Global TVC (:15),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,woman in suit,,1,5,,1,Feminine,0,0,,9,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Milena,Twinning Global TVC (:15),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,tall man,,1,5,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Twinning (:20),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,Other guy,tall,1,4,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Melanie,Twinning (:20),Extra,Global - Toolkit,2019,2019,Confectionary,BBDO,janitor,mop handle,1,6,,2,Masculine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Linzi,Wrigley's Next Breath - Episode 2 :60,Extra,Ireland,2019,2019,Confectionary,BBDO,roisin whelan,,1,5,,1,Feminine,0,0,,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,,0,0,0,0,1,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,
Romeo,Extra - Cheering,Extra,China,2020,2020,Confectionary,BBDO,Woman #1,main character chewing gum/short black hair,1,4,,1,10,0,0,,5,,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,studio/on set,0,0,,0,0,0,0,0,0,0,2,,10,10,10,10,10,10,10,10,10,10,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,
