Coder,AssetName,Brand,LeadCountry,Yearproduced,yearAired,Segment,CharacterName,CharacterDescription,Q1.PROMINENCE,Q2.AGE,Q2a.AgeOtherSpecify,Q3.SEX,Q4.GENDER,Q5.LGBTQ,Q6.ANIMATED,Q6a.AnimatedOtherSpecify,Q7.RACEETHNICITY,Q7a.RaceEthnicityOtherSpecify,Q8.PHYSICALDISABILITY,Q9.COGNITIVEDISABILITY,Q10.COMMUNICATIONDISABILITY,Q11a.SHOPPING,Q11b.DRIVING,Q11c.CLEANING,Q11d.COOKING,Q11e.WORKING,Q11f.SOCIALIZING,Q11g.NOTHING,Q11h.EATINGDRINKING,Q11i.EXERCISING,Q11j.ACTIVITYOTHER,Q11j.ActivityOtherSpecify,Q12a.KITCHEN,Q12b.OFFICE,Q12c.CAR,Q12d.STORE,Q12e.OUTDOORS,Q12f.LIVINGROOM,Q12g.RESTAURANTBAR,Q12h.GYM,Q12i.BEDROOM,Q12j.BATHROOM,Q12k.SPORTINGEVENT,Q12l.CLASSROOM,Q12m.LOCATIONOTHER,Q12m.LocationOtherSpecify,Q13.REVEALINGCLOTHING,Q14.NUDITY,Q14a.NudityOtherSpecify,Q15.VISUALLYOBJECTIFIED,Q16.VERBALLYOBJECTIFIED,Q17.INTELLIGENCE,Q18.HUMOR,Q19.OCCUPATION,Q20.LEADER,Q21.AUTHORITY,Q22.BODYTYPE,Q22a.BodyTypeOtherSpecify,Q23a.DISORDEREDEATING,Q23b.SELFINJURY,Q23c.NEGATIVETALK,Q23d.BODYMODIFICATION,Q24a.VISUALSHAME,Q24b.VERBALSHAME,Q24c.SIZEISTSLURS,Q24d.PUNCHLINE,Q24e.DENIEDPERSONALOPPORTUNITIES,Q24f.DENIEDPROFESSIONALOPPORTUNITIES,Q24g.OTHERPREJUDICE,Q24g.PrejudiceOtherSpecify,Q25a.LAZY,Q25b.PHYSICALLYSLOW,Q25c.STUPID,Q25d.LOSER,Q25e.INACTIVE,Q25f.POORLYDRESSED,Q25g.FUNNY,Q25h.JOLLY,Q25i.CLUMSY,Q25j.ALONE,Q26a.COMICRELIEF,Q26b.SIDEKICK,Q26c.MAMMAHEN,Q26d.NYMPHO,Q27.FATTOFIT,Q28.INSPOPORN
Pamela,Harmonize the rainbow,Skittles,China,2019,2020,Confectionary,Man holding skittles, ,2,4, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,1,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Harmonize the rainbow,Skittles,China,2019,2020,Confectionary,Woman with scarf, ,2,4, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Skittles red packet shakes up CNY,Skittles,China,2017,2018,Confectionary,Younger guy, ,2,2, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Dining room,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Ronaldo - Confused Fan (:30),Snickers,Brazil,2018,2018,Confectionary,Girl wearing tank, ,2,4, ,1,4,0,0, ,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,1,0,0, ,0,0, ,0,0,3,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Week 2 - Longest Drive,Snickers,Thailand,2018,2018,Confectionary,Man in car, ,2,4, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,0,1,0,0,1,Wiping face,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Gym,Snickers,India,2019,2019,Confectionary,Woman recording, ,2,4, ,1,4,0,0, ,7, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Recording video on phone,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Gym,Snickers,India,2019,2019,Confectionary,Woman in stripes recording, ,2,4, ,1,4,0,0, ,7, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Recording video on phone,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Snickers Students OLV 16x9 (:06),Snickers,Russia,2019,2019,Confectionary,Vasya, ,2,3, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Stacking books in a playful way to procrastinate,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,1,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Snickers Students OLV V1 (:20),Snickers,Russia,2019,2019,Confectionary,Student on bed, ,2,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Using phone,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Snickers Students OLV V1 (:20),Snickers,Russia,2019,2019,Confectionary,Student in red, ,2,3, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Hallway,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Snickers Students OLV V1 (:20),Snickers,Russia,2019,2019,Confectionary,Girl sitting, ,2,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Snickers Students OLV V2 (:20),Snickers,Russia,2019,2019,Confectionary,Student in red, ,2,3, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,1,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Hallway (school building),0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Snickers Students OLV V2 (:20),Snickers,Russia,2019,2019,Confectionary,Girl on stairs, ,2,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Sleeping,0,0,0,0,0,0,0,0,0,0,0,0,1,Stairwell (school bulding),0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Snickers Students OLV V2 (:20),Snickers,Russia,2019,2019,Confectionary,Girl in pink, ,2,3, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Sleeping,0,0,0,0,0,0,0,0,0,0,0,0,1,Stairwell (school bulding),0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Lame Party - No New (:30),Snickers,USA,2019,2019,Confectionary,Girl in yellow, ,2,4, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,1,House party,0,0, ,0,0,3,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Unsneaky Photographer - No New (:10),Snickers,USA,2019,2019,Confectionary,Guy taking picture, ,2,4, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Taking picture,0,0,0,0,1,0,0,0,0,0,0,0,1,Bus stop,0,0, ,0,0,1,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Ganale al Hambre (:30),Snickers,Puerto Rico,2018,2018,Confectionary,Girl in red, ,2,4, ,1,4,0,0, ,2, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Watching game,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,3,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Pamela,Mountain Climber,Snickers,Arabia,2019,2019,Confectionary,Man walking dog, ,2,8, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,0,0,0,1,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,3,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,Car Wash,Milky Way,Mexico,2018,2018,Confectionary,Woman,Woman eating milky way,2,4, ,1,4,0,0, ,2, ,0,0,0,0,0,0,0,0,0,1,1,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,1,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,Recovery Room (:30),Snickers,USA,2017,2019,Confectionary,Nurse,Nurse,2,5, ,1,4,0,0, ,3, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Hospital room,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,The News (:30),Snickers,USA,2017,2019,Confectionary,News Anchor 2,White dress,2,5, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Newsroom,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 15 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 15 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 20 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 20 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 35 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 35 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 45 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 45 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 58 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 58 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 72 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 72 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 80 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 80 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 89 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Minute 89 of 90 (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Opening Minute (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Stoppage Time (:15)",Snickers,Arabia,2018,2018,Confectionary,Man 1,Man in striped shirt,2,4, ,2,2,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,1,0,1,Watching TV,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,"Snickers, A Hungry Fan is an Angry Fan - Stoppage Time (:15)",Snickers,Arabia,2018,2018,Confectionary,Woman,Woman in blue sweater,2,5, ,1,4,0,0, ,6, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Throwing things,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Hannah,Meltdown Hype (:40),Twix,USA,2019,2019,Confectionary,Woman,Woman in white sweater,2,6, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,1,0,0,1,On a computer,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Skittles red packet shakes up CNY,Skittles,China,2017,2018,Confectionary,Son,With trophies,2,2, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,1,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Talent Show,Airwaves,Germany,2019,2019,Confectionary,Mom,Green jacket,2,6, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,1,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Auditorium,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Talent Show,Airwaves,Germany,2019,2019,Confectionary,Mom,Green jacket,2,6, ,1,4,0,0, ,1, ,0,0,0,0,0,0,0,0,0,1,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Auditorium,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Meeting,Airwaves,China Taiwan,2019,2019,Confectionary,Employee 2,Black glasses,2,4, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Singing,0,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,2,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Meeting,Airwaves,China Taiwan,2019,2019,Confectionary,Employee 3,Long brown hair,2,4, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Singing,0,1,0,0,0,0,0,0,0,0,0,0,0, ,1,0, ,0,0,0,2,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Dove Premium,Dove/Galaxy,China,2018,2018,Confectionary,Woman,Short blonde hair,2,4, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,0,1,1,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Set,1,0, ,1,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,M&M's Jurassic World (:15),M&M's,China,2018,2018,Confectionary,Jurassic character 2,Black hair,2,4, ,2,2,0,0, ,3, ,0,0,0,0,0,0,0,0,0,1,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Industrial building,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Orgullosamente Raro,Swinkles,Mexico,2019,2019,Confectionary,Hand model,Brown hair,2,4, ,2,2,0,0, ,2, ,0,0,0,0,0,0,0,1,0,1,0,0,1,"Sleeping, Brushing teeth",0,0,1,0,1,0,0,0,1,1,0,0,1,Set,0,0, ,0,0,0,2,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Orgullosamente Raro,Swinkles,Mexico,2019,2019,Confectionary,Assistant 2,Beige shoes,2,6, ,1,4,0,0, ,2, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0,0,0,1,"Locker room, Waterpark",0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Jenna,Whatever Drives You (:20),Dove/Galaxy,Arabia,2018,2018,Confectionary,Woman 1,In tan car,2,4, ,1,4,0,0, ,6, ,0,0,0,0,1,0,0,0,0,0,1,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,1,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Rainbow Dancing (:15),Dove/Galaxy,China,2019,2019,Confectionary,Dancer 1,pink dress,2,4, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,0,0,1,0,1,Dancing,0,0,0,0,0,0,0,0,0,0,0,0,1,On Set,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Pleasure of Choice (:30),Dove/Galaxy,Arabia,2018,2018,Confectionary,Woman 1,taller,2,4, ,1,4,0,0, ,6, ,0,0,0,1,0,0,0,0,1,0,1,0,1,"Taking the bus, playing pool",0,0,0,0,1,0,1,0,0,0,0,0,1,Bus,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Pleasure of Choice (:30),Dove/Galaxy,Arabia,2018,2018,Confectionary,Friend,shorter,2,4, ,1,4,0,0, ,6, ,0,0,0,1,0,0,0,0,1,0,1,0,1,"Taking the bus, playing pool",0,0,0,0,1,0,1,0,0,0,0,0,1,Bus,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Whatever Drives You (:30),Dove/Galaxy,Arabia,2018,2018,Confectionary,Woman Driver,Hijab,2,4, ,1,4,0,0, ,6, ,0,0,0,0,1,0,0,0,0,0,1,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Whatever Drives You (:30),Dove/Galaxy,Arabia,2018,2018,Confectionary,Woman Driver 2,Hijab 2,2,4, ,1,4,0,0, ,6, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Whatever Drives You (:40),Dove/Galaxy,Arabia,2018,2018,Confectionary,Woman Driver,Hijab,2,4, ,1,4,0,0, ,6, ,0,0,0,0,1,0,0,0,0,0,1,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,Whatever Drives You (:40),Dove/Galaxy,Arabia,2018,2018,Confectionary,Woman Driver 2,Hijab 2,2,4, ,1,4,0,0, ,6, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,La Intensidad Que Te Faltaba,Lucas,Mexico,2019,2019,Confectionary,Woman 1,Brown Hair,2,4, ,1,4,0,0, ,2, ,0,0,0,0,0,0,0,0,1,0,0,0,1,Kissing,0,0,0,0,0,0,0,0,0,0,0,0,1,On set,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,M&M'S Crispy Launch 2019 (:30),M&M's,China,2019,2019,Confectionary,Couple 1 Woman,Bangs,2,4, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,0,0,1,0,1,Watching a concert,0,0,0,0,0,0,0,0,0,0,0,0,1,Concert Venue,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,M&M'S Crispy Launch 2019 (:30),M&M's,China,2019,2019,Confectionary,Couple 2 Man,Pink Sweater,2,4, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Watching a concert,0,0,0,0,0,0,0,0,0,0,0,0,1,Concert Venue,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,M&M'S Crispy Launch 2019 (:30),M&M's,China,2019,2019,Confectionary,Couple 2 Woman,Sweatervest,2,4, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Watching a concert,0,0,0,0,0,0,0,0,0,0,0,0,1,Concert Venue,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,English Exam,Snickers,China,2018,2018,Confectionary,Groom,white suit,2,4, ,2,2,0,0, ,1, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Getting Married,0,0,0,0,0,0,0,0,0,0,0,0,1,at Wedding,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,SNK 2019 Exam Math Episode,Snickers,China,2019,2019,Confectionary,Teacher,Salter,2,5, ,2,2,0,0, ,5, ,0,0,0,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,1,0, ,0,0, ,0,0,0,0,1,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,In-car,Airwaves,China Taiwan,2019,2019,Confectionary,Dad,driver,2,5, ,2,2,0,0, ,5, ,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,In-car,Airwaves,China Taiwan,2019,2019,Confectionary,Cheerleader 1,dark ponytail,2,4, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Cheerleads,0,0,0,0,1,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Melanie,In-car,Airwaves,China Taiwan,2019,2019,Confectionary,Mom,sleeping,2,5, ,1,4,0,0, ,5, ,0,0,0,0,0,0,0,0,0,0,0,0,1,Sleeping,0,0,1,0,0,0,0,0,0,0,0,0,0, ,0,0, ,0,0,0,0,0,0,0,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
